PBO Station Position Time Series.,,,,,,,
Format Version, 1.2.0,,,,,,
Reference Frame, NAM08,,,,,,
4-character ID, AB02,,,,,,
Station name, Nikolski__AK2007,,,,,,
Begin Date, 2007-05-23,,,,,,
End Date, 2017-03-20,,,,,,
Release Date, 2017-03-22,,,,,,
Source file, AB02.pbo.nam08.pos,,,,,,
Offset from source file, 2.92 mm North, -1.30 mm East, 2.51 mm Vertical,,,,
Reference position, 52.9706058839 North Latitude, -168.8546704269 East Longitude, 192.78683 meters elevation,,,,
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality
3/3/2010,-4.98,-4.91,4.27,1.63,1.27,5.29, repro
3/4/2010,-4.64,-4.59,5.27,1.49,1.22,4.99, repro
3/5/2010,-6.57,-4.55,2,1.57,1.28,5.21, repro
3/6/2010,-5.72,-4.91,3.1,1.46,1.21,4.93, repro
3/7/2010,-5.12,-3.83,2.25,1.39,1.15,4.63, repro
3/8/2010,-6.52,-4.96,3.71,1.47,1.2,4.89, repro
3/9/2010,-6,-4.73,2.81,1.47,1.2,4.88, repro
3/10/2010,-6.63,-4.5,1.19,1.54,1.25,5.13, repro
3/11/2010,-6.06,-4.62,3.66,1.51,1.25,5.03, repro
3/12/2010,-6.37,-4.84,9.67,1.47,1.27,4.98, repro
3/13/2010,-6.02,-3.86,2.31,1.44,1.19,4.86, repro
3/14/2010,-6.28,-3.9,2.76,1.61,1.31,5.36, repro
3/15/2010,-5.79,-5.01,-0.78,1.45,1.18,4.88, repro
3/16/2010,-5.75,-3.71,-2.24,1.48,1.22,4.94, repro
3/17/2010,-4.83,-4.38,-1.36,1.39,1.11,4.53, repro
3/18/2010,-5.4,-4.61,-3.02,1.47,1.22,4.89, repro
3/19/2010,-5.75,-4.43,-3.99,1.45,1.23,4.84, repro
3/20/2010,-5.3,-4.89,-2.9,1.46,1.21,4.83, repro
3/21/2010,-5.27,-4.19,-4.64,1.36,1.13,4.57, repro
3/22/2010,-6.18,-3.81,-2.47,1.46,1.23,4.87, repro
3/23/2010,-5.73,-4.56,1.81,1.42,1.18,4.73, repro
3/24/2010,-4.39,-4.8,4.47,1.3,1.09,4.39, repro
3/25/2010,-4.89,-4.28,1.89,1.42,1.18,4.77, repro
3/26/2010,-4.63,-4.15,4.28,1.38,1.14,4.64, repro
3/27/2010,-5.77,-4.79,4.05,1.44,1.21,4.79, repro
3/28/2010,-4.91,-4.42,9.14,1.38,1.14,4.61, repro
3/29/2010,-4.71,-4.72,11.13,1.46,1.23,4.84, repro
3/30/2010,-5.17,-4.49,8,1.58,1.31,5.31, repro
3/31/2010,-5.35,-4,2.78,1.73,1.38,5.65, repro
4/1/2010,-5.83,-4.71,-0.29,1.57,1.28,5.16, repro
4/2/2010,-5.42,-4.34,0.38,1.69,1.35,5.53, repro
4/3/2010,-6.78,-3.81,2.86,1.68,1.37,5.56, repro
4/4/2010,-6.01,-4.59,2.52,1.66,1.35,5.47, repro
4/5/2010,-5.88,-4.24,7.92,1.56,1.28,5.18, repro
4/6/2010,-5.6,-4.28,8.17,1.65,1.34,5.4, repro
4/7/2010,-6.38,-5.03,8.04,1.5,1.23,4.99, repro
4/8/2010,-5.27,-4.34,2.26,1.45,1.19,4.79, repro
4/9/2010,-6.21,-3.25,8.1,1.8,1.45,6, repro
4/10/2010,-4.94,-4.16,1.37,1.86,1.52,6.1, repro
4/11/2010,-6.72,-5.7,2.02,1.67,1.36,5.47, repro
4/12/2010,-6.14,-5.62,5.62,1.8,1.45,5.79, repro
4/13/2010,-6.2,-5.36,7.54,1.63,1.37,5.27, repro
4/14/2010,-6.21,-4.8,1.78,1.51,1.25,4.95, repro
4/15/2010,-5.89,-5.11,6.9,1.6,1.31,5.29, repro
4/16/2010,-5.84,-3.99,4.48,1.78,1.43,5.75, repro
4/17/2010,-7.73,-5.06,7.41,1.54,1.25,5.08, repro
4/18/2010,-6.22,-4.37,5.92,1.56,1.28,5.13, repro
4/19/2010,-6.4,-4.95,2.94,1.49,1.24,4.96, repro
4/20/2010,-6.19,-4.15,5.42,1.39,1.16,4.65, repro
4/21/2010,-5.43,-4.51,4.75,1.46,1.21,4.87, repro
4/22/2010,-6,-4.25,7.02,1.46,1.2,4.85, repro
4/23/2010,-5.85,-4.47,2.16,1.42,1.17,4.71, repro
4/24/2010,-4.99,-5.55,3.93,1.41,1.19,4.7, repro
4/25/2010,-5.7,-5.52,1.37,1.31,1.09,4.43, repro
4/26/2010,-5.93,-5.66,2.78,1.46,1.2,4.81, repro
4/27/2010,-5.1,-4.69,0.49,1.39,1.14,4.6, repro
4/28/2010,-5.2,-4.64,1.23,1.37,1.13,4.52, repro
4/29/2010,-5.39,-4.16,-4.86,1.46,1.19,4.78, repro
4/30/2010,-6.57,-4.88,-3.81,1.46,1.19,4.78, repro
5/1/2010,-6.66,-4.65,-1.1,1.33,1.09,4.41, repro
5/2/2010,-6.88,-4.21,-0.09,1.46,1.18,4.77, repro
5/3/2010,-5.92,-5.48,-1.84,1.53,1.23,4.83, repro
5/4/2010,-6.96,-5.07,-2.66,1.45,1.17,4.78, repro
5/5/2010,-5.3,-4.53,-7.82,1.5,1.24,4.91, repro
5/6/2010,-4.84,-5.46,-6.56,1.75,1.43,5.68, repro
5/7/2010,-5.27,-5.46,-6.05,1.53,1.23,4.94, repro
5/8/2010,-4.33,-4.88,-7.34,1.56,1.25,5.03, repro
5/9/2010,-4.87,-5.54,-0.88,1.45,1.14,4.63, repro
5/10/2010,-6.13,-4.93,-0.41,1.53,1.2,4.89, repro
5/11/2010,-5.19,-5.05,2.15,1.39,1.11,4.48, repro
5/12/2010,-6.08,-5.25,-2.48,1.39,1.14,4.58, repro
5/13/2010,-5.74,-5.05,-3.52,1.3,1.04,4.29, repro
5/14/2010,-6.27,-4.8,-2.81,1.62,1.27,5.16, repro
5/15/2010,-5.99,-5.44,-2.14,1.42,1.13,4.58, repro
5/16/2010,-6.22,-5.23,-2.9,1.55,1.23,5, repro
5/17/2010,-4.91,-4.3,0.9,1.42,1.12,4.59, repro
5/18/2010,-5.3,-4.24,-3.46,1.68,1.29,5.32, repro
5/19/2010,-5.56,-5.41,-3.29,1.54,1.23,5, repro
5/20/2010,-6.82,-5.64,-2.97,1.53,1.21,4.97, repro
5/21/2010,-6.45,-5.24,1.77,1.52,1.18,4.78, repro
5/22/2010,-6.01,-5.03,0.17,1.87,1.45,5.97, repro
5/23/2010,-6.36,-4.99,6.52,1.58,1.25,5.09, repro
5/24/2010,-6.52,-4.81,-3.99,1.53,1.21,4.88, repro
5/25/2010,-7.02,-6.81,-3.85,1.44,1.18,4.65, repro
5/26/2010,-7.98,-4.97,0.49,1.72,1.35,5.54, repro
5/27/2010,-5.15,-6.07,-3.18,1.75,1.39,5.54, repro
5/28/2010,-5.43,-5.94,-6,1.72,1.33,5.46, repro
5/29/2010,-5.5,-6.72,-6.31,1.58,1.23,5.04, repro
5/30/2010,-7.21,-6.69,1.42,1.58,1.23,5.04, repro
5/31/2010,-7.12,-5.69,0.68,1.46,1.18,4.7, repro
6/1/2010,-8.36,-4.46,-5.54,1.57,1.23,5.03, repro
6/2/2010,-5.65,-4.82,-0.21,1.56,1.23,4.96, repro
6/3/2010,-7.21,-4.34,2.13,1.48,1.16,4.76, repro
6/4/2010,-7.43,-5.26,2.05,1.48,1.18,4.78, repro
6/5/2010,-7.27,-6.26,-2.76,1.44,1.13,4.63, repro
6/6/2010,-6.58,-5.68,-0.25,1.65,1.3,5.3, repro
6/7/2010,-6.92,-5.36,-2.5,1.52,1.19,4.88, repro
6/8/2010,-6.81,-5.4,3.08,1.54,1.21,4.95, repro
6/9/2010,-6.46,-5.75,1.6,1.44,1.12,4.66, repro
6/10/2010,-5.48,-5.53,3.65,1.58,1.23,5.09, repro
6/11/2010,-7.72,-4.42,-1.56,1.61,1.24,5.17, repro
6/12/2010,-6.87,-4.93,-3.52,1.58,1.21,5.06, repro
6/13/2010,-8.81,-5.63,-1.26,2.15,1.62,6.81, repro
6/14/2010,-6.86,-5.21,-6.41,1.64,1.25,5.28, repro
6/15/2010,-6.92,-6.92,-2.22,1.67,1.27,5.33, repro
6/16/2010,-8.75,-6.11,-2.5,2.19,1.64,6.95, repro
6/17/2010,-6.91,-5.99,3.48,1.49,1.14,4.74, repro
6/18/2010,-7.47,-6.43,2.73,1.35,1.03,4.41, repro
6/19/2010,-7.39,-6.34,2.18,1.58,1.2,5.1, repro
6/20/2010,-7.68,-5.7,5.45,1.74,1.31,5.56, repro
6/21/2010,-7.64,-4.58,-2.43,2.06,1.53,6.59, repro
6/22/2010,-6.97,-7.41,-5.32,1.84,1.39,5.8, repro
6/23/2010,-9,-7.57,3.03,1.48,1.12,4.73, repro
6/24/2010,-8.1,-7.1,-1.27,1.43,1.08,4.61, repro
6/25/2010,-7.27,-5.22,-3.08,1.74,1.29,5.49, repro
6/26/2010,-7.66,-7.08,-0.92,1.53,1.16,4.89, repro
6/27/2010,-6.12,-6.67,0.09,1.95,1.47,6.29, repro
6/28/2010,-5.54,-5.92,4.02,2.07,1.54,6.67, repro
6/29/2010,-6.92,-6.38,7.37,1.64,1.23,5.27, repro
6/30/2010,-6.11,-7.19,8.75,1.57,1.18,5.13, repro
7/1/2010,-6.96,-5.92,11.02,1.49,1.14,4.89, repro
7/2/2010,-6.54,-6.73,10.13,1.38,1.04,4.57, repro
7/3/2010,-5.73,-6.29,6.45,1.44,1.09,4.69, repro
7/4/2010,-7.3,-6.49,5.24,1.47,1.11,4.78, repro
7/5/2010,-6.73,-5.81,6.08,1.47,1.13,4.83, repro
7/6/2010,-6.01,-6.84,3.71,1.47,1.12,4.78, repro
7/7/2010,-7.36,-7.15,4.06,1.41,1.08,4.65, repro
7/8/2010,-7.47,-5.23,4.52,1.65,1.26,5.4, repro
7/9/2010,-10.57,-5.75,16.78,2.33,1.72,7.51, repro
7/10/2010,-5.64,-6.3,5.23,1.64,1.24,5.34, repro
7/11/2010,-7.2,-5.82,5.59,1.64,1.24,5.37, repro
7/12/2010,-6.73,-5.05,7.26,1.63,1.23,5.31, repro
7/13/2010,-6.61,-5.32,5.61,1.68,1.28,5.47, repro
7/14/2010,-6.86,-5.96,3.56,1.64,1.25,5.36, repro
7/15/2010,-7.17,-6.65,5.78,1.55,1.19,5.1, repro
7/16/2010,-6.2,-7.75,7.28,1.75,1.32,5.75, repro
7/17/2010,-7.83,-7.02,6.18,1.71,1.3,5.62, repro
7/18/2010,-0.11,2.73,-0.63,1.71,1.31,5.59, repro
7/19/2010,2.82,6.29,-0.74,1.6,1.23,5.23, repro
7/20/2010,3.74,7.38,3.96,1.6,1.22,5.23, repro
7/21/2010,4.31,8.76,6.71,1.49,1.13,4.9, repro
7/22/2010,4.01,7.76,2.94,1.53,1.2,5.04, repro
7/23/2010,4.09,8.56,3.92,1.74,1.35,5.66, repro
7/24/2010,4.86,8.56,-0.93,1.79,1.35,5.74, repro
7/25/2010,3.3,9.02,-2.49,1.71,1.3,5.58, repro
7/26/2010,3.99,7.64,2.22,1.75,1.32,5.73, repro
7/27/2010,3.03,8.1,5.18,1.88,1.42,6.14, repro
7/28/2010,3.89,8.5,4.31,1.82,1.39,5.82, repro
7/29/2010,4.56,8.6,0.61,1.71,1.3,5.5, repro
7/30/2010,4.89,8.79,-0.38,1.66,1.27,5.43, repro
7/31/2010,5.5,9.38,-7.85,1.75,1.34,5.69, repro
8/1/2010,4.63,8.72,3.1,1.57,1.21,5.15, repro
8/2/2010,4.97,8.8,-0.18,1.46,1.13,4.78, repro
8/3/2010,6.6,9.47,-4.66,2.15,1.62,6.95, repro
8/4/2010,5.57,9.79,6.12,1.86,1.42,6.08, repro
8/5/2010,6.14,10.99,-0.5,1.88,1.43,6.08, repro
8/6/2010,4.01,8.98,3.59,2.39,1.77,7.66, repro
8/7/2010,7.9,10.75,11.25,2.04,1.54,6.55, repro
8/8/2010,5.64,8.81,5.28,2.39,1.77,7.64, repro
8/9/2010,7.31,9.19,-2.44,2.35,1.74,7.44, repro
8/10/2010,5.72,10.24,3.96,1.49,1.14,4.85, repro
8/11/2010,5.21,8.94,0.2,1.39,1.07,4.55, repro
8/12/2010,5.05,9.22,-2.33,1.31,1.01,4.32, repro
8/13/2010,4.94,9.01,-1.3,1.3,1,4.26, repro
8/14/2010,5.89,9.45,-0.56,1.48,1.13,4.81, repro
8/15/2010,5.42,8.58,-3.87,1.53,1.17,4.99, repro
8/16/2010,5.63,9.66,-4.24,1.85,1.39,5.9, repro
8/17/2010,6.01,9.67,-1.14,1.83,1.43,5.88, repro
8/18/2010,5.7,10.53,-1.81,1.9,1.44,6.13, repro
8/19/2010,5.72,9.7,-1.92,2.04,1.52,6.46, repro
8/20/2010,4,11.39,3.66,2.25,1.67,7.19, repro
8/21/2010,6.83,11.34,-0.01,1.66,1.27,5.31, repro
8/22/2010,5.85,10,3.87,1.52,1.18,4.97, repro
8/23/2010,4.77,10.21,2.13,1.61,1.24,5.22, repro
8/24/2010,5.74,9.57,-6.64,2.19,1.63,6.99, repro
8/25/2010,4.61,10.95,0.88,2.07,1.57,6.57, repro
8/26/2010,6.14,10.91,2.03,2.14,1.61,6.81, repro
8/27/2010,5.42,10.51,1.06,1.73,1.38,5.61, repro
8/28/2010,5.29,10.95,0.16,1.81,1.38,5.83, repro
8/29/2010,4.55,11.35,-1.09,1.89,1.44,6.06, repro
8/30/2010,5.32,9.81,-3.65,1.44,1.12,4.62, repro
8/31/2010,5.25,9.15,-5.17,1.41,1.1,4.61, repro
9/1/2010,5.53,9.49,-1.75,1.4,1.08,4.54, repro
9/2/2010,5.05,9.45,-4.55,1.57,1.21,5.12, repro
9/3/2010,3.63,9.76,-1.58,2.2,1.63,7, repro
9/4/2010,3.65,10.58,-0.19,1.92,1.44,6, repro
9/5/2010,6.63,10.32,-3.86,1.8,1.37,5.78, repro
9/6/2010,4.8,10.46,1.73,2.45,1.77,7.62, repro
9/7/2010,5.92,8.76,-2.1,1.98,1.48,6.13, repro
9/8/2010,5.82,10.55,-2.35,1.5,1.16,4.79, repro
9/9/2010,4.61,8.73,5.27,1.78,1.36,5.62, repro
9/10/2010,4.77,10.05,1.86,2.07,1.55,6.52, repro
9/11/2010,4.82,9,-4.66,1.48,1.16,4.71, repro
9/12/2010,5.54,10.6,-3.12,1.61,1.22,5.13, repro
9/13/2010,4.73,9.88,-4.02,2.37,1.75,7.42, repro
9/14/2010,5.06,9.45,1.71,1.68,1.27,5.35, repro
9/15/2010,6.25,8.78,0.28,1.44,1.1,4.59, repro
9/16/2010,5.52,7.91,-1.39,2.36,1.72,7.37, repro
9/17/2010,6.12,10.12,-5.48,1.77,1.34,5.6, repro
9/18/2010,5.11,9.39,-4.96,1.73,1.3,5.43, repro
9/19/2010,3.95,8.31,4.43,1.58,1.19,4.99, repro
9/20/2010,5,8.77,2.39,1.7,1.27,5.34, repro
9/21/2010,5.2,9.1,5.44,1.74,1.29,5.43, repro
9/22/2010,5.56,9.56,4.12,1.79,1.33,5.6, repro
9/23/2010,5.39,9.56,4.06,1.62,1.23,5.18, repro
9/24/2010,6.7,10.02,-0.45,1.56,1.16,4.94, repro
9/25/2010,6.73,9.88,2.56,1.57,1.18,4.97, repro
9/26/2010,5.64,11.7,-3.35,1.81,1.33,5.63, repro
9/27/2010,7.72,8.51,0.14,2.07,1.51,6.37, repro
9/28/2010,6.32,9.2,1.66,1.49,1.12,4.66, repro
9/29/2010,5.13,9.09,-2.69,1.66,1.24,5.2, repro
9/30/2010,6.23,9.49,2.6,1.86,1.39,5.83, repro
10/1/2010,6.15,8.21,0.14,1.58,1.19,5, repro
10/2/2010,5.09,7.78,6.59,1.63,1.21,5.12, repro
10/3/2010,5.22,9.29,6.35,1.59,1.19,4.99, repro
10/4/2010,6.44,9.5,5.17,1.45,1.08,4.59, repro
10/5/2010,6.37,8.82,3.98,1.61,1.22,5.04, repro
10/6/2010,7.5,9.27,8.37,1.54,1.16,4.87, repro
10/7/2010,7.14,10.29,2.05,1.45,1.08,4.6, repro
10/8/2010,6.28,11.02,1.17,1.62,1.19,5.04, repro
10/9/2010,4.45,9.61,4.69,1.51,1.12,4.73, repro
10/10/2010,5.9,10.06,4.42,1.33,0.99,4.23, repro
10/11/2010,8.24,11,1.56,1.62,1.2,5.04, repro
10/12/2010,5.93,9.69,-2.73,1.61,1.21,5.03, repro
10/13/2010,6.23,9.41,1.14,1.51,1.15,4.71, repro
10/14/2010,4.88,11.59,-0.56,1.68,1.29,5.21, repro
10/15/2010,6.06,9.62,1.07,1.81,1.36,5.61, repro
10/16/2010,4.11,8.21,1.67,1.66,1.27,5.16, repro
10/17/2010,4.45,8.79,2.09,1.45,1.11,4.58, repro
10/18/2010,4.35,9.56,2.94,1.67,1.27,5.2, repro
10/19/2010,4.94,9.74,-1.55,1.68,1.32,5.29, repro
10/20/2010,4.64,9.38,-3.49,1.69,1.29,5.25, repro
10/21/2010,4.08,9.53,8.58,1.46,1.13,4.55, repro
10/22/2010,3.41,8.84,1.64,1.48,1.21,4.6, repro
10/23/2010,5.57,9.06,2.92,1.57,1.21,4.86, repro
10/24/2010,4.57,10.47,7.99,1.71,1.31,5.32, repro
10/25/2010,6.23,9.76,-0.84,1.67,1.29,5.18, repro
10/26/2010,4.58,9.99,4.3,1.59,1.23,4.97, repro
10/27/2010,3.79,10.01,-3.34,1.74,1.33,5.32, repro
10/28/2010,3.56,8.04,-0.83,1.63,1.24,5.05, repro
10/29/2010,5.28,7.73,3.81,1.86,1.41,5.78, repro
10/30/2010,4.66,9.87,10.34,1.54,1.19,4.9, repro
10/31/2010,4.44,10.78,6.85,1.52,1.14,4.73, repro
11/1/2010,4.73,9.4,10.65,1.7,1.26,5.16, repro
11/2/2010,3.5,10.38,-3.32,1.72,1.34,5.32, repro
11/3/2010,4.83,9.44,-0.64,1.62,1.24,5.03, repro
11/4/2010,4.86,8.27,3.95,1.53,1.16,4.73, repro
11/5/2010,5.67,10.15,4.03,1.48,1.13,4.64, repro
11/6/2010,5.69,10.89,2.11,1.43,1.16,4.48, repro
11/7/2010,6.02,9.82,-3.46,1.48,1.14,4.57, repro
11/8/2010,5.12,11.4,-2.57,1.47,1.13,4.6, repro
11/9/2010,4.61,10.58,-1.26,1.7,1.28,5.22, repro
11/10/2010,5.39,11.18,-0.77,1.46,1.13,4.5, repro
11/11/2010,5.71,11.01,-1.62,1.46,1.12,4.56, repro
11/12/2010,5.97,10.22,0.77,1.48,1.13,4.57, repro
11/13/2010,5.41,10.19,-1.27,1.43,1.09,4.39, repro
11/14/2010,4.93,10.98,-2.5,1.38,1.06,4.3, repro
11/15/2010,3.82,11.97,-6.03,1.6,1.21,4.93, repro
11/16/2010,4.76,9.7,-6.95,1.47,1.14,4.63, repro
11/17/2010,4.27,11,-10.3,1.43,1.1,4.49, repro
11/18/2010,5.35,11.12,-6.89,1.81,1.37,5.59, repro
11/19/2010,4.96,9.83,-4.8,1.94,1.46,5.99, repro
11/20/2010,2.23,11,-8.24,1.92,1.42,5.88, repro
11/21/2010,4.33,11.04,-9.77,2.08,1.54,6.44, repro
11/22/2010,3.53,10.35,-2.39,1.93,1.44,5.93, repro
11/23/2010,3.68,10.96,1.01,1.8,1.36,5.52, repro
11/24/2010,4.11,10.38,5.07,1.48,1.13,4.65, repro
11/25/2010,3.67,9.13,6.38,1.66,1.25,5.12, repro
11/26/2010,4.66,9.83,0.95,1.52,1.23,4.72, repro
11/27/2010,4.07,10.57,9.66,1.48,1.13,4.65, repro
11/28/2010,4.08,11.16,3.59,1.58,1.2,4.93, repro
11/29/2010,4.73,10.09,1.46,1.51,1.14,4.74, repro
11/30/2010,5.48,10.12,1.03,1.68,1.26,5.2, repro
12/1/2010,5.05,9.08,0,1.7,1.3,5.23, repro
12/2/2010,3.85,10.1,0.58,1.7,1.29,5.29, repro
12/3/2010,3.49,9.34,1.51,1.72,1.3,5.32, repro
12/4/2010,4.62,8.28,5.77,1.59,1.21,4.98, repro
12/5/2010,3.67,7.55,3.8,1.85,1.38,5.72, repro
12/6/2010,4.2,11.87,-6.74,1.71,1.28,5.27, repro
12/7/2010,4.39,11.19,-0.7,1.68,1.26,5.23, repro
12/8/2010,3.6,8.87,-0.33,2,1.48,6.17, repro
12/9/2010,-7.07,12.15,17.7,2.14,1.58,6.59, repro
12/10/2010,3.99,12.04,3.11,2.04,1.5,6.19, repro
12/11/2010,2.28,9.5,4.12,1.9,1.41,5.84, repro
12/12/2010,2.53,9.3,12.05,1.97,1.45,6.03, repro
12/13/2010,6.64,10.98,-3.69,1.61,1.21,5, repro
12/14/2010,6,10.61,2.7,1.57,1.17,4.79, repro
12/15/2010,4.41,9.24,0.16,1.9,1.4,5.81, repro
12/16/2010,0.32,9.98,-1.06,1.79,1.34,5.54, repro
12/17/2010,3.07,10.67,-8.38,1.82,1.35,5.64, repro
12/18/2010,4.17,9.67,-1.97,1.48,1.18,4.64, repro
12/19/2010,5.08,9.53,0.07,1.53,1.16,4.81, repro
12/20/2010,6.7,10.21,-1.69,1.69,1.27,5.24, repro
12/21/2010,4.25,10.55,-5.25,1.74,1.32,5.43, repro
12/22/2010,2.11,10.95,-1.01,1.98,1.49,6.11, repro
12/23/2010,4.27,10.3,-0.06,1.53,1.16,4.8, repro
12/24/2010,5.55,8.53,7.14,1.61,1.21,5.01, repro
12/25/2010,5,8.76,1.83,1.65,1.25,5.2, repro
12/26/2010,5.31,9.08,1.15,1.56,1.18,4.96, repro
12/27/2010,5.81,9.26,5.25,1.53,1.2,4.91, repro
12/28/2010,5.8,9.72,8.22,1.44,1.1,4.6, repro
12/29/2010,5.27,10.65,7.35,1.67,1.27,5.3, repro
12/30/2010,4.84,9.86,4.01,1.5,1.15,4.78, repro
12/31/2010,5.61,8.72,3.9,1.34,1.03,4.32, repro
1/1/2011,6.49,8.01,1.27,1.47,1.12,4.67, repro
1/2/2011,5.38,8.5,6.18,1.38,1.05,4.45, repro
1/3/2011,5.73,8.04,2.05,1.32,1.02,4.29, repro
1/4/2011,6.31,9.45,12.54,1.47,1.09,4.7, repro
1/5/2011,5.94,8.16,-2.64,1.6,1.19,5.05, repro
1/6/2011,6.55,7.71,-0.84,1.57,1.19,5.04, repro
1/7/2011,5.99,9.58,-3.5,1.67,1.26,5.33, repro
1/8/2011,6.08,8.12,-1.26,1.88,1.42,5.95, repro
1/9/2011,6.86,9.24,-7.28,1.67,1.38,5.37, repro
1/10/2011,6.17,7.26,-1.07,1.87,1.47,5.98, repro
1/11/2011,7.69,7.67,-2.45,1.88,1.77,6.12, repro
1/12/2011,7.44,9.64,4.29,1.46,1.16,4.74, repro
1/13/2011,6.44,8.38,-2.34,1.4,1.11,4.54, repro
1/14/2011,6.27,8.77,0.98,1.35,1.09,4.42, repro
1/15/2011,6.65,9.17,3.04,1.49,1.18,4.82, repro
1/16/2011,7.24,8.69,2.93,1.26,1.01,4.12, repro
1/17/2011,7.75,8.9,-0.73,1.41,1.11,4.58, repro
1/18/2011,7.29,8.28,1.44,1.61,1.24,5.08, repro
1/19/2011,7.16,8.32,7.36,1.59,1.23,5.07, repro
1/20/2011,7.43,8.15,5.19,1.42,1.1,4.63, repro
1/21/2011,6.54,8.43,7.38,1.44,1.12,4.67, repro
1/22/2011,8.03,7.96,6.6,1.43,1.12,4.66, repro
1/23/2011,6.14,7.53,8.13,1.63,1.25,5.25, repro
1/24/2011,5.96,9.47,7.37,1.41,1.1,4.57, repro
1/25/2011,7.02,7.83,8.08,1.49,1.16,4.79, repro
1/26/2011,6.92,7.67,5.3,1.51,1.21,4.95, repro
1/27/2011,8.14,7.83,2.46,1.63,1.27,5.22, repro
1/28/2011,6.66,7.97,-0.31,1.46,1.13,4.71, repro
1/29/2011,6.29,8.02,3.69,1.41,1.09,4.52, repro
1/30/2011,6.69,7.28,4.54,1.41,1.09,4.57, repro
1/31/2011,6.25,6.15,4.31,1.4,1.08,4.53, repro
2/1/2011,7.32,6.17,2.62,1.36,1.08,4.45, repro
2/2/2011,7.81,6.55,3.81,1.45,1.14,4.69, repro
2/3/2011,7.91,6.31,8.86,1.47,1.14,4.74, repro
2/4/2011,8.18,8.03,0.66,1.56,1.21,5.06, repro
2/5/2011,7.21,8.41,-2.83,1.46,1.13,4.73, repro
2/6/2011,7.3,7.83,0.34,1.46,1.17,4.74, repro
2/7/2011,8.37,8.04,-0.7,1.48,1.16,4.81, repro
2/8/2011,7.27,10.21,2.44,1.39,1.1,4.57, repro
2/9/2011,7.75,10.03,5.74,1.61,1.29,5.23, repro
2/10/2011,7.19,9.2,5.34,1.62,1.27,5.24, repro
2/11/2011,8.2,8.76,6.86,1.47,1.15,4.7, repro
2/12/2011,7.74,8.27,10.61,1.57,1.23,5.08, repro
2/13/2011,7.52,7.28,11.28,1.59,1.25,5.11, repro
2/14/2011,7.15,7.84,6.41,1.39,1.1,4.52, repro
2/15/2011,7.7,8.02,7.97,1.52,1.21,4.83, repro
2/16/2011,7.29,8.49,3.46,1.61,1.29,5.18, repro
2/17/2011,6.9,8.89,11.04,1.57,1.26,5.14, repro
2/18/2011,6.55,8.84,4.98,1.58,1.27,5.14, repro
2/19/2011,6.39,8.23,5.13,1.41,1.18,4.63, repro
2/20/2011,6.78,7.46,6.47,1.96,1.54,6.32, repro
2/21/2011,7.2,7.28,0.17,1.42,1.17,4.68, repro
2/22/2011,5.84,9.37,-1.9,1.53,1.24,4.99, repro
2/23/2011,5.04,8.66,-5.3,1.52,1.23,5.04, repro
2/24/2011,5.08,8.32,-6.74,1.7,1.71,5.59, repro
2/25/2011,5.82,8.54,-2.25,1.56,1.26,5.11, repro
2/26/2011,6.77,10.18,-1.74,1.54,1.23,5.02, repro
2/27/2011,4.17,9.97,-6.54,1.58,1.28,5.19, repro
2/28/2011,5.86,9.67,-2.1,1.34,1.09,4.45, repro
3/1/2011,6.12,7.1,-2.12,1.32,1.09,4.37, repro
3/2/2011,6.07,7.43,2.83,1.28,1.07,4.25, repro
3/3/2011,-0.08,8.07,6.74,1.7,1.35,5.5, repro
3/4/2011,3.25,8.05,-0.91,1.68,1.34,5.39, repro
3/5/2011,5.47,8.23,0.18,1.26,1.03,4.15, repro
3/6/2011,6.43,8.38,-1.65,1.47,1.19,4.77, repro
3/7/2011,8.24,9.6,2.15,1.45,1.16,4.67, repro
3/8/2011,5.68,8.89,-1.34,1.28,1.04,4.19, repro
3/9/2011,5.38,7.69,-0.13,1.39,1.12,4.51, repro
3/10/2011,7.54,8.02,3.28,1.38,1.12,4.49, repro
3/11/2011,5.85,8.49,3.02,1.38,1.12,4.48, repro
3/12/2011,5.74,7.5,4.89,1.37,1.1,4.47, repro
3/13/2011,6.09,8.06,6.82,1.31,1.05,4.3, repro
3/14/2011,6.06,7.63,7.74,1.28,1.03,4.2, repro
3/15/2011,6.64,8.22,8.11,1.31,1.05,4.26, repro
3/16/2011,7.4,8.22,7.4,1.37,1.11,4.49, repro
3/17/2011,6.21,7.94,8.19,1.48,1.18,4.8, repro
3/18/2011,6.26,7.25,6.22,1.73,1.36,5.54, repro
3/19/2011,5.94,8.79,5.47,1.84,1.43,5.86, repro
3/20/2011,6.21,7.41,5.49,1.75,1.37,5.64, repro
3/21/2011,5.81,7.4,10.18,1.52,1.24,4.92, repro
3/22/2011,6.61,7.96,5.59,1.49,1.21,4.95, repro
3/23/2011,6.05,6.18,-0.2,1.48,1.16,4.79, repro
3/24/2011,5.44,7.12,3.39,1.42,1.14,4.62, repro
3/25/2011,6.07,7.61,6.22,1.31,1.04,4.29, repro
3/26/2011,6.16,7.73,3.33,1.47,1.16,4.71, repro
3/27/2011,5.98,7.22,5.48,1.35,1.07,4.41, repro
3/28/2011,6.63,7.04,5.15,1.34,1.05,4.36, repro
